OOR_ID,Link,Agency,County,Officer,Phone,Email1,Email2,website,address,type,subtype,county,municipality,school_district
1121.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1121,Paxtang Borough,Dauphin,Keldeen Stambaugh,717-564-4770,Paxtangchief-manager@comcast.net,,http://www.paxtang.org,"Municipal Building , 3423 Derry Street , Harrisburg, PA 17111",Local,Borough,Dauphin,Paxtang Boro,CENTRAL DAUPHIN S D
1122.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1122,Penbrook Borough,Dauphin,John Eberly,717-232-3733,,,,"150 S. 28th Street , Penbrook, PA 17103",Local,Borough,Dauphin,Penbrook Boro,CENTRAL DAUPHIN S D
1123.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1123,Pillow Borough,Dauphin,Carol L. Hoch,717-362-7147,lesterhoch@juno.com,,,"PO Box 51 , Pillow, PA 17080",Local,Borough,Dauphin,Pillow Boro,UPPER DAUPHIN AREA S D
1124.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1124,Reed Township,Dauphin,J. Stephen Allen,717-896-8904,reed.township@yahoo.com,,,"179 Rupp Road , Halifax, PA 17032",Local,Second Class Township,Dauphin,Reed Twp,SUSQUENITA S D
1125.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1125,Royalton Borough,Dauphin,Amy Burrell,717-944-4831,roy1891@comcast.net,,http://www.royaltonpa.com,"101 Northumberland Street , Middletown, PA 17057",Local,Borough,Dauphin,Royalton Boro,MIDDLETOWN AREA S D
1126.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1126,Rush Township,Dauphin,Katie Brennan,717-395-7408,rushtownship@comcast.net,,http://www.rushtownshippa.com,"338 Reiners School Road , P.O. Box 96 , Tower City, PA 17980",Local,Second Class Township,Dauphin,Rush Twp,PHILIPSBURG-OSCEOLA ASD
1127.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1127,South Hanover Township,Dauphin,Lynn Wuestner,717-566-0224,lwuestner@southhanover.org,,http://www.southhanover.org,"161 Patriot Way , Hershey, PA 17033",Local,Second Class Township,Dauphin,South Hanover Twp,LOWER DAUPHIN S D
1128.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1128,Steelton Borough,Dauphin,William Shaub,717-939-9842,SteeltonRTKRequest@steeltonpa.com,,http://www.steeltonpa.com,"123 North Front Street , Steelton, PA 17113",Local,Borough,Dauphin,Steelton Boro,Steelton-Highspire School District
1129.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1129,Susquehanna Township,Dauphin,David Kratzer,717-545-4751,dkratzer@susquehannatwp.com,,http://www.susquehannatwp.com,"1900 Linglestown Rd , Harrisburg, PA 17110",Local,First Class Township,Dauphin,Susquehanna Twp,Susquehanna Township School District
1130.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1130,Susquehanna Township Police Department,Dauphin,Chief Robert A. Martin,717-909-9282,rmartin@susquehannatwp.com,,,"1900 Linglestown Road , Harrisburg, PA 17110",Local,,Dauphin,,
1131.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1131,Swatara Township,Dauphin,Karen Alleman,717-564-2551,kalleman@swataratwp.com,,http://swataratwp.com,"599 Eisenhower Boulevard , Harrisburg, PA 17111",Local,First Class Township,Dauphin,Swatara Twp,CENTRAL DAUPHIN S D
1132.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1132,Upper Paxton Township,Dauphin,Luanna Zimmerman,717-692-4655,lzimm.upt@comcast.net,,http://upperpaxtontwp.org,"506 Berrysburg Road , Millersburg, PA 17061",Local,Second Class Township,Dauphin,Upper Paxton Twp,MILLERSBURG AREA S D
1133.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1133,Washington Township,Dauphin,Donna M. Sitlinger,717-362-3191,washingtontownship@wtwp.org,,http://wtwp.org,"185 Manors Road , Elizabethville, PA 17023",Local,Second Class Township,Dauphin,Washington Twp,Upper Dauphin SD
1134.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1134,Wayne Township,Dauphin,Wendy M Wentzel,717-362-3505,waynetwp.dauphinco@comcast.net,,,"1652 Powell's Valley Road , Halifax, PA 17032",Local,Second Class Township,Dauphin,Wayne Twp,Halifax Area School District
1135.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1135,West Hanover Township,Dauphin,Michael Gossert,717-652-4841,mgossert@westhanover.com,,http://www.westhanover.com,"7171 Allentown Boulevard , Harrisburg, PA 17112",Local,Township,Dauphin,West Hanover Twp,CENTRAL DAUPHIN S D
1136.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1136,Wiconisco Township,Dauphin,Candice Fausnacht,717-453-7571,wictownship@yahoo.com,,,"PO Box 370 , Wiconisco, PA 17097",Local,Second Class Township,Dauphin,Wiconisco Twp,WILLIAMS VALLEY S D
1137.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1137,Williams Township,Dauphin,Harold L. Smith,717-647-4877,wmstwp@comcast.net,,http://wmstwp.org,"1 Orange St., PO Box 7 , Williamstown, PA 17098",Local,Second Class Township,Dauphin,Williams Twp,WILLIAMS VALLEY S D
1138.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1138,Williamstown Borough,Dauphin,Lynne M Daniel,717-647-4848,williamstownborough@comcast.net,,,"200 South West Street,  PO Box 44 , Williamstown, PA 17098",Local,Borough,Dauphin,Williamstown Boro,WILLIAMS VALLEY S D
1139.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1139,Aldan Borough,Delaware,John White,610-626-3554,aldanborough@comcast.net,,http://www.aldan-borough.org,"1 West Providence Road , Aldan, PA 19018",Local,Borough,Delaware,Aldan Boro,WILLIAM PENN S D
1140.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1140,Aston Township,Delaware,"William McConville, Sr.",610-494-1636,jedevuono@astontwp.net,,http://astontownship.net/,"5021 Pennell Road , Aston, PA 19014",Local,First Class Township,Delaware,Aston Twp,PENN-DELCO S D
1141.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1141,Bethel Township,Delaware,William Addison,610-459-1529,township.manager@betheltwp.com,assistant.manager@betheltwp.com,http://www.betheltwp.com/right-to-know,"1092 Bethel Road , Garnet Valley, PA 19060",Local,Second Class Township,Delaware,Bethel Township,Garnet Valley School District
1142.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1142,Brookhaven Borough,Delaware,Mary Ellen McKinley,610-874-2557,mary.mckinley@brookhavenboro.com,,http://www.brookhavenboro.com/,"2 Cambridge Road, Suite 100 , Brookhaven, PA 19015",Local,Borough,Delaware,Brookhaven Boro,PENN-DELCO S D
1143.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1143,Chadds Ford Township,Delaware,,610-388-8800,sec@chaddsfordpa.gov,info@chaddsfordpa.gov,http://www.chaddsfordpa.gov,"10 Ring Road , Chadds Ford, PA 19317",Local,Township,Delaware,Chadds Ford Twp,Unionville-Chadds Ford School District
1144.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1144,Chester City,Delaware,Candice Newsome,610-447-7796,cnewsome@chestercity.com,,,"1 4th Street , Chester, PA 19013",Local,City,Delaware,Chester City,Chester-Upland School District
1145.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1145,Chester Heights Borough,Delaware,Megan Killian,610-459-3400,megan.killian@chesterheights.org,,http://www.chesterheights.org,"222 Llewellyn Road , Chester Heights, PA 19017",Local,Borough,Delaware,Chester Heights Boro,Garnet Valley S D
1146.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1146,Chester Township,Delaware,Dana Smith,610-494-4149,dsmithchestertwp@comcast.net,,,"1150 Engle Street , Chester, PA 19013",Local,Township,Delaware,Chester Twp,Chester-Upland School District
1147.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1147,Clifton Heights Borough,Delaware,Thomas Micozzie,610-623-1000,tmicozzie@cliftonheightspa.org,pmoran@cliftonheightspa.gov,,"30 South Springfield Road , Clifton Heights, PA 19018",Local,Borough,Delaware,Clifton Heights Boro,Upper Darby School District
1148.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1148,Collingdale Borough,Delaware,John A. Hewlings,610-586-0500,johnhewlings@yahoo.com,,,"800 McDade Boulevard , Collingdale, PA 19023",Local,Borough,Delaware,Collingdale Boro,SOUTHEAST DELCO S D
1149.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1149,Collingdale Borough Police Department,Delaware,Chief Robert Adams,610-586-0502,,,,"800 McDade Boulevard , Collingdale, PA 19023",Local,,Delaware,,
1150.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1150,Colwyn Borough,Delaware,Christine Mason,610-461-2000,assistant@colwynborough.com,,,"Colwyn Borough Hall , 221 Spruce Street , Colwyn, PA 19023",Local,Borough,Delaware,Colwyn Boro,WILLIAM PENN S D
1151.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1151,Concord Township,Delaware,Lisa Waldron,610-459-8911,concordrighttoknow@concordtownship.org,,http://www.townshipofconcord.com,"43 S. Thornton Road , Glen Mills, PA 19342",Local,Township,Delaware,Concord Twp,GARNET VALLEY S D
1152.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1152,Darby Borough,Delaware,Mark Possenti,610-586-1102,mpossenti@dplus.net,,,"1020 Ridge Avenue , Darby, PA 19023",Local,Borough,Delaware,Darby Boro,WILLIAM PENN S D
1153.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1153,Darby Township,Delaware,Matthew E. Judge,610-586-1514,matt.judge@darbytwp.org,,http://WWW.DARBYTWP.ORG,"21 Bartram Avenue , Glenolden, PA 19036",Local,Township,Delaware,Darby Twp,Southeast Delco School District
1154.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1154,Delaware County,Delaware,Anne M. Coogan,610-891-4259,openrecords@co.delaware.pa.us,,,"201 West Front Street , Media, PA 19063",Local,County,Delaware,Media Boro,Rose Tree Media School District
1155.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1155,East Lansdowne Borough,Delaware,William Callahan,610-623-7131,,,,"155 E. Lexington Ave , East Lansdowne, PA 19050",Local,Borough,Delaware,East Lansdowne Boro,WILLIAM PENN S D
1156.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1156,Eddystone Borough,Delaware,Timothy E. Possenti,610-874-1100,tpossenti@eddystoneboro.org,,http://EddystoneBoro.com,"1300 East 12th Street , Eddystone, PA 19022",Local,Borough,Delaware,Eddystone Boro,RIDLEY S D
1157.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1157,Edgmont Township,Delaware,Neil D. Vaughn,610-459-1662,manager@edgmont.org,,http://www.edgmont.org,"PO Box 267 , 1000 Gradyville Road , Gradyville, PA 19039",Local,Second Class Township,Delaware,Edgmont Twp,ROSE TREE MEDIA S D
1158.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1158,Folcroft Borough,Delaware,Toni Melograno,610-522-1305,Folcroftpermits@comcast.net,,http://www.folcroftpa.net/,"1555 Elmwood Avenue , Folcroft, PA 19032",Local,Borough,Delaware,Folcroft Boro,SOUTHEAST DELCO S D
1159.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1159,Glenolden Borough,Delaware,Brian Razzi,610-583-3221,boroughmanager1@comcast.net,,,"36 Boon Avenue , Glenolden, PA 19036",Local,Borough,Delaware,Glenolden Boro,INTERBORO S D
1160.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1160,Haverford Township,Delaware,Gloria A. Cugini,610-446-1000,gcugini@havtwp.org,,http://www.haverfordtownship.com,"1014 Darby Road , Havertown, PA 19083",Local,First Class Township,Delaware,Haverford Twp,HAVERFORD TWP S D
1161.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1161,Lansdowne Borough,Delaware,Craig Totaro,610-623-7300,totaroc@borough.lansdowne.pa.us,,http://lansdowneborough.com,"12 East Baltimore Avenue , Lansdowne, PA 19050",Local,Borough,Delaware,Lansdowne Boro,WILLIAM PENN S D
1162.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1162,Lower Chichester Township,Delaware,"Joseph P. Possenti, Jr.",610-485-1472,,,,"1410 Market Street , Linwood, PA 19061",Local,First Class Township,Delaware,Lower Chichester Twp,CHICHESTER S D
1163.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1163,Marcus Hook Borough,Delaware,Andrew Weldon,610-485-1341,aweldon@marcushookboro.org,,http://www.marcushookboro.com,"10th and Green Street , Municipal Building , Marcus Hook, PA 19061",Local,Borough,Delaware,Marcus Hook Boro,CHICHESTER S D
1164.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1164,Marple Township,Delaware,Anthony Hamaday,610-356-4040,ahamaday@marpletwp.com,,,"227 South Sproul Road , Broomall, PA 19008",Local,First Class Township,Delaware,Marple Twp,MARPLE NEWTOWN S D
1165.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1165,Media Borough,Delaware,Karen Repino,610-566-5210,karen@mediaborough.com,,,"301 N. Jackson St. , 2nd Floor , Media, PA 19063",Local,Borough,Delaware,Media Boro,Rose Tree Media School District
1166.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1166,Middletown Township,Delaware,W. Bruce Clark,610-565-2700,manager@middletowntownship.org,,,"27 N. Pennell Road , P.O. Box 157 , Lima, PA 19037",Local,Second Class Township,Delaware,Middletown Twp,NESHAMINY S D
1167.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1167,Millbourne Borough,Delaware,Nancy Baulis,610-352-9080,assistant@millbourneborough.org,,,"9 N Park Avenue , Millbourne, PA 19082",Local,Borough,Delaware,Millbourne Boro,UPPER DARBY S D
1168.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1168,Morton Borough,Delaware,Martha Preston,610-543-4565,mpreston@mortonpa.org,,http://www.mortonpa.org,"500 Highland Avenue , Morton, PA 19070",Local,Borough,Delaware,Morton Boro,SPRINGFIELD S D
1169.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1169,Nether Providence Township,Delaware,Dave Grady,610-566-4516,dgrady@netherprovidence.org,,http://www.netherprovidence.org,"214 Sykes Lane , Wallingford, PA 19086",Local,Township,Delaware,Nether Providence Twp,WALLINGFRD-SWARTHMR S D
1170.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1170,Newtown Township,Delaware,Stephen M Nease,(610) 356-0200 X 111,neases@newtowntownship.org,,http://www.newtowntownship.org,"209 Bishop Hollow Road , Newtown Square, PA 19073",Local,Second Class Township,Delaware,Newtown Twp,COUNCIL ROCK S D
1171.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1171,Norwood Borough,Delaware,Robert J. Poole,610-586-5800,rjpoole@norwood-boro.org,,http://norwood-borough.org/,"10 West Cleveland Avenue , Norwood, PA 19074",Local,Borough,Delaware,Norwood Boro,INTERBORO S D
1172.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1172,Norwood Borough Police Department,Delaware,Patricia Graham,610-461-2308,norwoodpolice@rcn.com,,,"10 West Cleveland Avenue , Norwood, PA 19074",Local,,Delaware,,
1173.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1173,Parkside Borough,Delaware,Timika A Stamis,610-876-3659,office@parksideborough.com,,http://parksideborough.com,"22 East Elbon Road , Parkside, PA 19015",Local,Borough,Delaware,Parkside Boro,Penn-Delco School District
1174.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1174,Prospect Park Borough,Delaware,Deborah A. Hurst,610-532-1007,dhurst@prospectparkborough.com,,,"720 Maryland Avenue , Prospect Park, PA 19076",Local,Borough,Delaware,Prospect Park Boro,INTERBORO S D
1175.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1175,Radnor Township,Delaware,Melissa Conn,610-688-5600,mconn@radnor.org,,,"301 Iven Avenue , Wayne, PA 19087",Local,First Class Township,Delaware,Radnor Twp,RADNOR TOWNSHIP S D
1176.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1176,Ridley Park Borough,Delaware,,610-532-2100,manager@ridleyparkborough.org,,,"105 East Ward St. , Ridley Park, PA 19078",Local,Borough,Delaware,Ridley Park Boro,Ridley School District
1177.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1177,Ridley Township,Delaware,,610-534-4800,bcaponi@ridleytwp.org,,,"100 E. MacDade Blvd , Folsom, PA 19033",Local,Borough,Delaware,Ridley Twp,Ridley School District
1178.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1178,Rose Valley Borough,Delaware,Paula Healy,610-566-2040,rosevalleyborough@comcast.net,phealy1@comcast.net,,"9 Old Mill Lane , Rose Valley, PA 19065",Local,Borough,Delaware,Rose Valley Boro,WALLINGFRD-SWARTHMR S D
1179.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1179,Rutledge Borough,Delaware,Dawn Bascelli,610-544-1028,,,,"212 Unity Terrace , Rutledge, PA 19070",Local,Borough,Delaware,Rutledge Boro,WALLINGFRD-SWARTHMR S D
1180.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1180,Sharon Hill Borough,Delaware,Ileasa A. Nichols,610-586-8200,manager@sharonhillboro.com,admin@sharonhillboro.com,,"250 Sharon Avenue , Sharon Hill, PA 19079",Local,Borough,Delaware,Sharon Hill Boro,Southeast Delco School District
1181.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1181,Springfield Township,Delaware,J. Lee Fulton,610-544-1300,lfulton@springfielddelco.org,,http://www.springfielddelco.org,"50 Powell Road , Springfield, PA 19064",Local,Township,Delaware,Springfield Twp,
1182.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1182,Swarthmore Borough,Delaware,William Webb,610-543-4599,wwebb@swarthmorepa.org,,,"121 Park Avenue , Swarthmore, PA 19081",Local,Borough,Delaware,Swarthmore Boro,Wallingford-Swarthmore School District
1183.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1183,Thornbury Township,Delaware,Geoffrey Carbutt,610-399-8383,geoff@thornbury.org,,http://www.thornbury.org,"6 Township Drive , Cheyney, PA 19319",Local,Second Class Township,Delaware,Thornbury Twp,WEST CHESTER AREA S D
1184.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1184,Tinicum Township,Delaware,,610-521-3530,admin@tinicumtwpdelco.com,,http://www.tinicumtwpdelco.com,"629 N. Governor Printz Blvd. , Essington, PA 19029",Local,Township,Delaware,Tinicum Twp,
1185.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1185,Trainer Borough,Delaware,"Kyle Burch, Esq",610-891-0788,,,,"22 State Road , Media, PA 19063",Local,Borough,Delaware,Trainer Boro,CHICHESTER S D
1186.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1186,Upland Borough,Delaware,Michael J. Ciach,610-874-7317,mciach@uplandboro.org,contact@uplandboro.org,http://www.uplandboro.org,"224 Castle Avenue , Upland, PA 19015",Local,Borough,Delaware,Upland Boro,Chester-Upland School District
1187.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1187,Upper Chichester Township,Delaware,George L. Needles III,(610) 485-5881 X 215,gneedles@upperchitwp.org,,http://www.upperchichester.org,"P.O. Box 2187 , Upper Chichester, PA 19061",Local,First Class Township,Delaware,Upper Chichester Twp,CHICHESTER S D
1188.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1188,Upper Darby Township,Delaware,Scott Alberts,610-352-4100,righttoknow@upperdarby.org,courtney@skilkennylaw.com,https://www.upperdarby.org/index.html,"100 Garrett Road, Room 206 , Upper Darby, PA 19082",Local,Township,Delaware,Upper Darby Twp,Upper Darby School District
1189.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1189,Upper Providence Township,Delaware,Joseph Egan,610-565-4944,jegan@upperprovidence.org,,https://www.upperprovidence.org,"935 North Providence Road , Media, PA 19063",Local,Township,Delaware,Upper Providence Twp,Rose Tree Media SD
1190.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1190,Yeadon Borough,Delaware,Isaac Dotson,610-284-1606,idotson@yeadonborough.com,,,"Bailey & Church Lanes , Yeadon, PA 19050",Local,Borough,Delaware,Yeadon Boro,William Penn School District
1191.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1191,Benezette Township,Elk,Pamela Mong,814-787-8811,bentwp@yahoo.com,,,"105 School House Road , PO Box 10 , Benezette, PA 15821",Local,Second Class Township,Elk,Benezette Twp,ST MARYS AREA SD
1192.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1192,Elk County,Elk,Dan Rimer,814-776-4607,drimer@countyofelkpa.com,,http://www.countyofelkpa.com,"300 Center St. , P.O. Box 448 , Ridgway, PA 15853",Local,County,Elk,Ridgway Boro,RIDGWAY AREA S D
1193.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1193,Fox Township,Elk,Randy Gradizzi,814-885-8450,rgradizzi-foxtwp@ncentral.com,,http://www.foxtownship.com,"PO Box 184 , Kersey, PA 15846",Local,Second Class Township,Elk,Fox Twp,ST MARYS AREA S D
1194.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=1194,Highland Township,Elk,Carrie Dempsey,814-837-8762,htwp@comcast.net,,,"PO Box 505 , James City, PA 16734",Local,Second Class Township,Elk,Highland Twp,Kane Area School District
